"";"rules";"support";"confidence";"lift"
"1905";"{rbeventtypepurpose_name=Дневной стационар,rbmedicalaidkind_name=специализированная медицинская помощь,client_sex=Female,execperson_name=Врач-терапевт,rbdocumenttype_name=ПАСПОРТ РОССИИ} => {rbspeciality_name=Терапевт}";0.521222410865874;1;1.03062117235346
"1906";"{rbeventtypepurpose_name=Дневной стационар,rbmedicalaidkind_name=специализированная медицинская помощь,client_sex=Female,rbspeciality_name=Терапевт,rbdocumenttype_name=ПАСПОРТ РОССИИ} => {execperson_name=Врач-терапевт}";0.521222410865874;1;1.03152364273205
"1907";"{rbeventtypepurpose_name=Дневной стационар,rbmedicalaidkind_name=специализированная медицинская помощь,client_sex=Female,execperson_name=Врач-терапевт,rbspeciality_name=Терапевт} => {rbdocumenttype_name=ПАСПОРТ РОССИИ}";0.521222410865874;0.842249657064472;1.01241846532852
"1908";"{rbeventtypepurpose_name=Дневной стационар,client_sex=Female,execperson_name=Врач-терапевт,rbspeciality_name=Терапевт,rbdocumenttype_name=ПАСПОРТ РОССИИ} => {rbfinance_name=ОМС}";0.521222410865874;1;1
"1909";"{rbfinance_name=ОМС,client_sex=Female,execperson_name=Врач-терапевт,rbspeciality_name=Терапевт,rbdocumenttype_name=ПАСПОРТ РОССИИ} => {rbeventtypepurpose_name=Дневной стационар}";0.521222410865874;1;1.00084961767205
"1910";"{rbeventtypepurpose_name=Дневной стационар,rbfinance_name=ОМС,client_sex=Female,execperson_name=Врач-терапевт,rbdocumenttype_name=ПАСПОРТ РОССИИ} => {rbspeciality_name=Терапевт}";0.521222410865874;1;1.03062117235346
"1911";"{rbeventtypepurpose_name=Дневной стационар,rbfinance_name=ОМС,client_sex=Female,rbspeciality_name=Терапевт,rbdocumenttype_name=ПАСПОРТ РОССИИ} => {execperson_name=Врач-терапевт}";0.521222410865874;1;1.03152364273205
"1912";"{rbeventtypepurpose_name=Дневной стационар,rbfinance_name=ОМС,client_sex=Female,execperson_name=Врач-терапевт,rbspeciality_name=Терапевт} => {rbdocumenttype_name=ПАСПОРТ РОССИИ}";0.521222410865874;0.842249657064472;1.01241846532852
"1913";"{rbmedicalaidkind_name=специализированная медицинская помощь,client_sex=Female,execperson_name=Врач-терапевт,rbspeciality_name=Терапевт,rbdocumenttype_name=ПАСПОРТ РОССИИ} => {rbfinance_name=ОМС}";0.521222410865874;1;1
"1914";"{rbfinance_name=ОМС,client_sex=Female,execperson_name=Врач-терапевт,rbspeciality_name=Терапевт,rbdocumenttype_name=ПАСПОРТ РОССИИ} => {rbmedicalaidkind_name=специализированная медицинская помощь}";0.521222410865874;1;1.00084961767205
"1915";"{rbfinance_name=ОМС,rbmedicalaidkind_name=специализированная медицинская помощь,client_sex=Female,execperson_name=Врач-терапевт,rbdocumenttype_name=ПАСПОРТ РОССИИ} => {rbspeciality_name=Терапевт}";0.521222410865874;1;1.03062117235346
"1916";"{rbfinance_name=ОМС,rbmedicalaidkind_name=специализированная медицинская помощь,client_sex=Female,rbspeciality_name=Терапевт,rbdocumenttype_name=ПАСПОРТ РОССИИ} => {execperson_name=Врач-терапевт}";0.521222410865874;1;1.03152364273205
"1917";"{rbfinance_name=ОМС,rbmedicalaidkind_name=специализированная медицинская помощь,client_sex=Female,execperson_name=Врач-терапевт,rbspeciality_name=Терапевт} => {rbdocumenttype_name=ПАСПОРТ РОССИИ}";0.521222410865874;0.842249657064472;1.01241846532852
"1918";"{rbeventtypepurpose_name=Дневной стационар,rbmedicalaidkind_name=специализированная медицинская помощь,client_sex=Female,execperson_name=Врач-терапевт,rbdocumenttype_name=ПАСПОРТ РОССИИ} => {rbfinance_name=ОМС}";0.521222410865874;1;1
"1919";"{rbeventtypepurpose_name=Дневной стационар,rbfinance_name=ОМС,client_sex=Female,execperson_name=Врач-терапевт,rbdocumenttype_name=ПАСПОРТ РОССИИ} => {rbmedicalaidkind_name=специализированная медицинская помощь}";0.521222410865874;1;1.00084961767205
"1920";"{rbfinance_name=ОМС,rbmedicalaidkind_name=специализированная медицинская помощь,client_sex=Female,execperson_name=Врач-терапевт,rbdocumenttype_name=ПАСПОРТ РОССИИ} => {rbeventtypepurpose_name=Дневной стационар}";0.521222410865874;1;1.00084961767205
"1921";"{rbeventtypepurpose_name=Дневной стационар,rbfinance_name=ОМС,rbmedicalaidkind_name=специализированная медицинская помощь,client_sex=Female,rbdocumenttype_name=ПАСПОРТ РОССИИ} => {execperson_name=Врач-терапевт}";0.521222410865874;0.974603174603175;1.00532621688489
"1922";"{rbeventtypepurpose_name=Дневной стационар,rbfinance_name=ОМС,rbmedicalaidkind_name=специализированная медицинская помощь,client_sex=Female,execperson_name=Врач-терапевт} => {rbdocumenttype_name=ПАСПОРТ РОССИИ}";0.521222410865874;0.842249657064472;1.01241846532852
"1923";"{rbeventtypepurpose_name=Дневной стационар,rbmedicalaidkind_name=специализированная медицинская помощь,client_sex=Female,rbspeciality_name=Терапевт,rbdocumenttype_name=ПАСПОРТ РОССИИ} => {rbfinance_name=ОМС}";0.521222410865874;1;1
"1924";"{rbeventtypepurpose_name=Дневной стационар,rbfinance_name=ОМС,client_sex=Female,rbspeciality_name=Терапевт,rbdocumenttype_name=ПАСПОРТ РОССИИ} => {rbmedicalaidkind_name=специализированная медицинская помощь}";0.521222410865874;1;1.00084961767205
"1925";"{rbfinance_name=ОМС,rbmedicalaidkind_name=специализированная медицинская помощь,client_sex=Female,rbspeciality_name=Терапевт,rbdocumenttype_name=ПАСПОРТ РОССИИ} => {rbeventtypepurpose_name=Дневной стационар}";0.521222410865874;1;1.00084961767205
"1926";"{rbeventtypepurpose_name=Дневной стационар,rbfinance_name=ОМС,rbmedicalaidkind_name=специализированная медицинская помощь,client_sex=Female,rbdocumenttype_name=ПАСПОРТ РОССИИ} => {rbspeciality_name=Терапевт}";0.521222410865874;0.974603174603175;1.00444666638892
"1927";"{rbeventtypepurpose_name=Дневной стационар,rbfinance_name=ОМС,rbmedicalaidkind_name=специализированная медицинская помощь,client_sex=Female,rbspeciality_name=Терапевт} => {rbdocumenttype_name=ПАСПОРТ РОССИИ}";0.521222410865874;0.842249657064472;1.01241846532852
"1928";"{rbeventtypepurpose_name=Дневной стационар,rbmedicalaidkind_name=специализированная медицинская помощь,client_sex=Female,execperson_name=Врач-терапевт,rbspeciality_name=Терапевт} => {rbfinance_name=ОМС}";0.618845500848896;1;1
"1929";"{rbeventtypepurpose_name=Дневной стационар,rbfinance_name=ОМС,client_sex=Female,execperson_name=Врач-терапевт,rbspeciality_name=Терапевт} => {rbmedicalaidkind_name=специализированная медицинская помощь}";0.618845500848896;1;1.00084961767205
"1930";"{rbfinance_name=ОМС,rbmedicalaidkind_name=специализированная медицинская помощь,client_sex=Female,execperson_name=Врач-терапевт,rbspeciality_name=Терапевт} => {rbeventtypepurpose_name=Дневной стационар}";0.618845500848896;1;1.00084961767205
"1931";"{rbeventtypepurpose_name=Дневной стационар,rbfinance_name=ОМС,rbmedicalaidkind_name=специализированная медицинская помощь,client_sex=Female,execperson_name=Врач-терапевт} => {rbspeciality_name=Терапевт}";0.618845500848896;1;1.03062117235346
"1932";"{rbeventtypepurpose_name=Дневной стационар,rbfinance_name=ОМС,rbmedicalaidkind_name=специализированная медицинская помощь,client_sex=Female,rbspeciality_name=Терапевт} => {execperson_name=Врач-терапевт}";0.618845500848896;1;1.03152364273205
"1933";"{rbeventtypepurpose_name=Дневной стационар,rbmedicalaidkind_name=специализированная медицинская помощь,execperson_name=Врач-терапевт,rbspeciality_name=Терапевт,rbdocumenttype_name=ПАСПОРТ РОССИИ} => {rbfinance_name=ОМС}";0.810696095076401;1;1
"1934";"{rbeventtypepurpose_name=Дневной стационар,rbfinance_name=ОМС,execperson_name=Врач-терапевт,rbspeciality_name=Терапевт,rbdocumenttype_name=ПАСПОРТ РОССИИ} => {rbmedicalaidkind_name=специализированная медицинская помощь}";0.810696095076401;1;1.00084961767205
"1935";"{rbfinance_name=ОМС,rbmedicalaidkind_name=специализированная медицинская помощь,execperson_name=Врач-терапевт,rbspeciality_name=Терапевт,rbdocumenttype_name=ПАСПОРТ РОССИИ} => {rbeventtypepurpose_name=Дневной стационар}";0.810696095076401;1;1.00084961767205
"1936";"{rbeventtypepurpose_name=Дневной стационар,rbfinance_name=ОМС,rbmedicalaidkind_name=специализированная медицинская помощь,execperson_name=Врач-терапевт,rbdocumenttype_name=ПАСПОРТ РОССИИ} => {rbspeciality_name=Терапевт}";0.810696095076401;1;1.03062117235346
"1937";"{rbeventtypepurpose_name=Дневной стационар,rbfinance_name=ОМС,rbmedicalaidkind_name=специализированная медицинская помощь,rbspeciality_name=Терапевт,rbdocumenttype_name=ПАСПОРТ РОССИИ} => {execperson_name=Врач-терапевт}";0.810696095076401;1;1.03152364273205
"1938";"{rbeventtypepurpose_name=Дневной стационар,rbfinance_name=ОМС,rbmedicalaidkind_name=специализированная медицинская помощь,execperson_name=Врач-терапевт,rbspeciality_name=Терапевт} => {rbdocumenttype_name=ПАСПОРТ РОССИИ}";0.810696095076401;0.836252189141856;1.00520926409093
"1939";"{rbeventtypepurpose_name=Дневной стационар,rbmedicalaidkind_name=специализированная медицинская помощь,client_sex=Male,execperson_name=Врач-терапевт,rbspeciality_name=Терапевт,rbdocumenttype_name=ПАСПОРТ РОССИИ} => {rbfinance_name=ОМС}";0.289473684210526;1;1
"1940";"{rbeventtypepurpose_name=Дневной стационар,rbfinance_name=ОМС,client_sex=Male,execperson_name=Врач-терапевт,rbspeciality_name=Терапевт,rbdocumenttype_name=ПАСПОРТ РОССИИ} => {rbmedicalaidkind_name=специализированная медицинская помощь}";0.289473684210526;1;1.00084961767205
"1941";"{rbfinance_name=ОМС,rbmedicalaidkind_name=специализированная медицинская помощь,client_sex=Male,execperson_name=Врач-терапевт,rbspeciality_name=Терапевт,rbdocumenttype_name=ПАСПОРТ РОССИИ} => {rbeventtypepurpose_name=Дневной стационар}";0.289473684210526;1;1.00084961767205
"1942";"{rbeventtypepurpose_name=Дневной стационар,rbfinance_name=ОМС,rbmedicalaidkind_name=специализированная медицинская помощь,client_sex=Male,execperson_name=Врач-терапевт,rbdocumenttype_name=ПАСПОРТ РОССИИ} => {rbspeciality_name=Терапевт}";0.289473684210526;1;1.03062117235346
"1943";"{rbeventtypepurpose_name=Дневной стационар,rbfinance_name=ОМС,rbmedicalaidkind_name=специализированная медицинская помощь,client_sex=Male,rbspeciality_name=Терапевт,rbdocumenttype_name=ПАСПОРТ РОССИИ} => {execperson_name=Врач-терапевт}";0.289473684210526;1;1.03152364273205
"1944";"{rbeventtypepurpose_name=Дневной стационар,rbfinance_name=ОМС,rbmedicalaidkind_name=специализированная медицинская помощь,client_sex=Male,execperson_name=Врач-терапевт,rbspeciality_name=Терапевт} => {rbdocumenttype_name=ПАСПОРТ РОССИИ}";0.289473684210526;0.825665859564165;0.992484063843455
"1945";"{rbeventtypepurpose_name=Дневной стационар,rbmedicalaidkind_name=специализированная медицинская помощь,client_age=18-60,execperson_name=Врач-терапевт,rbspeciality_name=Терапевт,rbdocumenttype_name=ПАСПОРТ РОССИИ} => {rbfinance_name=ОМС}";0.32427843803056;1;1
"1946";"{rbeventtypepurpose_name=Дневной стационар,rbfinance_name=ОМС,client_age=18-60,execperson_name=Врач-терапевт,rbspeciality_name=Терапевт,rbdocumenttype_name=ПАСПОРТ РОССИИ} => {rbmedicalaidkind_name=специализированная медицинская помощь}";0.32427843803056;1;1.00084961767205
"1947";"{rbfinance_name=ОМС,rbmedicalaidkind_name=специализированная медицинская помощь,client_age=18-60,execperson_name=Врач-терапевт,rbspeciality_name=Терапевт,rbdocumenttype_name=ПАСПОРТ РОССИИ} => {rbeventtypepurpose_name=Дневной стационар}";0.32427843803056;1;1.00084961767205
"1948";"{rbeventtypepurpose_name=Дневной стационар,rbfinance_name=ОМС,rbmedicalaidkind_name=специализированная медицинская помощь,client_age=18-60,execperson_name=Врач-терапевт,rbdocumenttype_name=ПАСПОРТ РОССИИ} => {rbspeciality_name=Терапевт}";0.32427843803056;1;1.03062117235346
"1949";"{rbeventtypepurpose_name=Дневной стационар,rbfinance_name=ОМС,rbmedicalaidkind_name=специализированная медицинская помощь,client_age=18-60,rbspeciality_name=Терапевт,rbdocumenttype_name=ПАСПОРТ РОССИИ} => {execperson_name=Врач-терапевт}";0.32427843803056;1;1.03152364273205
"1950";"{rbeventtypepurpose_name=Дневной стационар,rbfinance_name=ОМС,rbmedicalaidkind_name=специализированная медицинская помощь,client_age=18-60,execperson_name=Врач-терапевт,rbspeciality_name=Терапевт} => {rbdocumenttype_name=ПАСПОРТ РОССИИ}";0.32427843803056;0.837719298245614;1.00697278911565
"1951";"{rbeventtypepurpose_name=Дневной стационар,rbmedicalaidkind_name=специализированная медицинская помощь,rbmedicalaidtype_name=Стационар дневного пребывания взрослый,client_age=60-100,execperson_name=Врач-терапевт,rbspeciality_name=Терапевт} => {rbfinance_name=ОМС}";0.271646859083192;1;1
"1952";"{rbeventtypepurpose_name=Дневной стационар,rbfinance_name=ОМС,rbmedicalaidtype_name=Стационар дневного пребывания взрослый,client_age=60-100,execperson_name=Врач-терапевт,rbspeciality_name=Терапевт} => {rbmedicalaidkind_name=специализированная медицинская помощь}";0.271646859083192;1;1.00084961767205
"1953";"{rbfinance_name=ОМС,rbmedicalaidkind_name=специализированная медицинская помощь,rbmedicalaidtype_name=Стационар дневного пребывания взрослый,client_age=60-100,execperson_name=Врач-терапевт,rbspeciality_name=Терапевт} => {rbeventtypepurpose_name=Дневной стационар}";0.271646859083192;1;1.00084961767205
"1954";"{rbeventtypepurpose_name=Дневной стационар,rbfinance_name=ОМС,rbmedicalaidkind_name=специализированная медицинская помощь,rbmedicalaidtype_name=Стационар дневного пребывания взрослый,client_age=60-100,execperson_name=Врач-терапевт} => {rbspeciality_name=Терапевт}";0.271646859083192;1;1.03062117235346
"1955";"{rbeventtypepurpose_name=Дневной стационар,rbfinance_name=ОМС,rbmedicalaidkind_name=специализированная медицинская помощь,rbmedicalaidtype_name=Стационар дневного пребывания взрослый,client_age=60-100,rbspeciality_name=Терапевт} => {execperson_name=Врач-терапевт}";0.271646859083192;1;1.03152364273205
"1956";"{rbeventtypepurpose_name=Дневной стационар,rbmedicalaidkind_name=специализированная медицинская помощь,rbmedicalaidtype_name=Стационар дневного пребывания взрослый,client_sex=Female,execperson_name=Врач-терапевт,rbspeciality_name=Терапевт} => {rbfinance_name=ОМС}";0.269949066213922;1;1
"1957";"{rbeventtypepurpose_name=Дневной стационар,rbfinance_name=ОМС,rbmedicalaidtype_name=Стационар дневного пребывания взрослый,client_sex=Female,execperson_name=Врач-терапевт,rbspeciality_name=Терапевт} => {rbmedicalaidkind_name=специализированная медицинская помощь}";0.269949066213922;1;1.00084961767205
"1958";"{rbfinance_name=ОМС,rbmedicalaidkind_name=специализированная медицинская помощь,rbmedicalaidtype_name=Стационар дневного пребывания взрослый,client_sex=Female,execperson_name=Врач-терапевт,rbspeciality_name=Терапевт} => {rbeventtypepurpose_name=Дневной стационар}";0.269949066213922;1;1.00084961767205
"1959";"{rbeventtypepurpose_name=Дневной стационар,rbfinance_name=ОМС,rbmedicalaidkind_name=специализированная медицинская помощь,rbmedicalaidtype_name=Стационар дневного пребывания взрослый,client_sex=Female,execperson_name=Врач-терапевт} => {rbspeciality_name=Терапевт}";0.269949066213922;1;1.03062117235346
"1960";"{rbeventtypepurpose_name=Дневной стационар,rbfinance_name=ОМС,rbmedicalaidkind_name=специализированная медицинская помощь,rbmedicalaidtype_name=Стационар дневного пребывания взрослый,client_sex=Female,rbspeciality_name=Терапевт} => {execperson_name=Врач-терапевт}";0.269949066213922;1;1.03152364273205
"1961";"{rbeventtypepurpose_name=Дневной стационар,rbmedicalaidkind_name=специализированная медицинская помощь,rbmedicalaidtype_name=Стационар дневного пребывания взрослый,execperson_name=Врач-терапевт,rbspeciality_name=Терапевт,rbdocumenttype_name=ПАСПОРТ РОССИИ} => {rbfinance_name=ОМС}";0.384550084889643;1;1
"1962";"{rbeventtypepurpose_name=Дневной стационар,rbfinance_name=ОМС,rbmedicalaidtype_name=Стационар дневного пребывания взрослый,execperson_name=Врач-терапевт,rbspeciality_name=Терапевт,rbdocumenttype_name=ПАСПОРТ РОССИИ} => {rbmedicalaidkind_name=специализированная медицинская помощь}";0.384550084889643;1;1.00084961767205
"1963";"{rbfinance_name=ОМС,rbmedicalaidkind_name=специализированная медицинская помощь,rbmedicalaidtype_name=Стационар дневного пребывания взрослый,execperson_name=Врач-терапевт,rbspeciality_name=Терапевт,rbdocumenttype_name=ПАСПОРТ РОССИИ} => {rbeventtypepurpose_name=Дневной стационар}";0.384550084889643;1;1.00084961767205
"1964";"{rbeventtypepurpose_name=Дневной стационар,rbfinance_name=ОМС,rbmedicalaidkind_name=специализированная медицинская помощь,rbmedicalaidtype_name=Стационар дневного пребывания взрослый,execperson_name=Врач-терапевт,rbdocumenttype_name=ПАСПОРТ РОССИИ} => {rbspeciality_name=Терапевт}";0.384550084889643;1;1.03062117235346
"1965";"{rbeventtypepurpose_name=Дневной стационар,rbfinance_name=ОМС,rbmedicalaidkind_name=специализированная медицинская помощь,rbmedicalaidtype_name=Стационар дневного пребывания взрослый,rbspeciality_name=Терапевт,rbdocumenttype_name=ПАСПОРТ РОССИИ} => {execperson_name=Врач-терапевт}";0.384550084889643;1;1.03152364273205
"1966";"{rbeventtypepurpose_name=Дневной стационар,rbfinance_name=ОМС,rbmedicalaidkind_name=специализированная медицинская помощь,rbmedicalaidtype_name=Стационар дневного пребывания взрослый,execperson_name=Врач-терапевт,rbspeciality_name=Терапевт} => {rbdocumenttype_name=ПАСПОРТ РОССИИ}";0.384550084889643;0.848314606741573;1.01970878238936
"1967";"{rbeventtypepurpose_name=Дневной стационар,rbmedicalaidtype_name=Дневной стационар взрослый,client_age=60-100,execperson_name=Врач-терапевт,rbspeciality_name=Терапевт,rbdocumenttype_name=ПАСПОРТ РОССИИ} => {rbmedicalaidkind_name=специализированная медицинская помощь}";0.258913412563667;1;1.00084961767205
"1968";"{rbmedicalaidkind_name=специализированная медицинская помощь,rbmedicalaidtype_name=Дневной стационар взрослый,client_age=60-100,execperson_name=Врач-терапевт,rbspeciality_name=Терапевт,rbdocumenttype_name=ПАСПОРТ РОССИИ} => {rbeventtypepurpose_name=Дневной стационар}";0.258913412563667;1;1.00084961767205
"1969";"{rbeventtypepurpose_name=Дневной стационар,rbmedicalaidkind_name=специализированная медицинская помощь,rbmedicalaidtype_name=Дневной стационар взрослый,client_age=60-100,execperson_name=Врач-терапевт,rbdocumenttype_name=ПАСПОРТ РОССИИ} => {rbspeciality_name=Терапевт}";0.258913412563667;1;1.03062117235346
"1970";"{rbeventtypepurpose_name=Дневной стационар,rbmedicalaidkind_name=специализированная медицинская помощь,rbmedicalaidtype_name=Дневной стационар взрослый,client_age=60-100,rbspeciality_name=Терапевт,rbdocumenttype_name=ПАСПОРТ РОССИИ} => {execperson_name=Врач-терапевт}";0.258913412563667;1;1.03152364273205
"1971";"{rbeventtypepurpose_name=Дневной стационар,rbmedicalaidkind_name=специализированная медицинская помощь,rbmedicalaidtype_name=Дневной стационар взрослый,client_age=60-100,execperson_name=Врач-терапевт,rbspeciality_name=Терапевт} => {rbdocumenttype_name=ПАСПОРТ РОССИИ}";0.258913412563667;0.833333333333333;1.00170068027211
"1972";"{rbeventtypepurpose_name=Дневной стационар,rbmedicalaidtype_name=Дневной стационар взрослый,client_age=60-100,execperson_name=Врач-терапевт,rbspeciality_name=Терапевт,rbdocumenttype_name=ПАСПОРТ РОССИИ} => {rbfinance_name=ОМС}";0.258913412563667;1;1
"1973";"{rbfinance_name=ОМС,rbmedicalaidtype_name=Дневной стационар взрослый,client_age=60-100,execperson_name=Врач-терапевт,rbspeciality_name=Терапевт,rbdocumenttype_name=ПАСПОРТ РОССИИ} => {rbeventtypepurpose_name=Дневной стационар}";0.258913412563667;1;1.00084961767205
"1974";"{rbeventtypepurpose_name=Дневной стационар,rbfinance_name=ОМС,rbmedicalaidtype_name=Дневной стационар взрослый,client_age=60-100,execperson_name=Врач-терапевт,rbdocumenttype_name=ПАСПОРТ РОССИИ} => {rbspeciality_name=Терапевт}";0.258913412563667;1;1.03062117235346
"1975";"{rbeventtypepurpose_name=Дневной стационар,rbfinance_name=ОМС,rbmedicalaidtype_name=Дневной стационар взрослый,client_age=60-100,rbspeciality_name=Терапевт,rbdocumenttype_name=ПАСПОРТ РОССИИ} => {execperson_name=Врач-терапевт}";0.258913412563667;1;1.03152364273205
"1976";"{rbeventtypepurpose_name=Дневной стационар,rbfinance_name=ОМС,rbmedicalaidtype_name=Дневной стационар взрослый,client_age=60-100,execperson_name=Врач-терапевт,rbspeciality_name=Терапевт} => {rbdocumenttype_name=ПАСПОРТ РОССИИ}";0.258913412563667;0.833333333333333;1.00170068027211
"1977";"{rbmedicalaidkind_name=специализированная медицинская помощь,rbmedicalaidtype_name=Дневной стационар взрослый,client_age=60-100,execperson_name=Врач-терапевт,rbspeciality_name=Терапевт,rbdocumenttype_name=ПАСПОРТ РОССИИ} => {rbfinance_name=ОМС}";0.258913412563667;1;1
"1978";"{rbfinance_name=ОМС,rbmedicalaidtype_name=Дневной стационар взрослый,client_age=60-100,execperson_name=Врач-терапевт,rbspeciality_name=Терапевт,rbdocumenttype_name=ПАСПОРТ РОССИИ} => {rbmedicalaidkind_name=специализированная медицинская помощь}";0.258913412563667;1;1.00084961767205
"1979";"{rbfinance_name=ОМС,rbmedicalaidkind_name=специализированная медицинская помощь,rbmedicalaidtype_name=Дневной стационар взрослый,client_age=60-100,execperson_name=Врач-терапевт,rbdocumenttype_name=ПАСПОРТ РОССИИ} => {rbspeciality_name=Терапевт}";0.258913412563667;1;1.03062117235346
"1980";"{rbfinance_name=ОМС,rbmedicalaidkind_name=специализированная медицинская помощь,rbmedicalaidtype_name=Дневной стационар взрослый,client_age=60-100,rbspeciality_name=Терапевт,rbdocumenttype_name=ПАСПОРТ РОССИИ} => {execperson_name=Врач-терапевт}";0.258913412563667;1;1.03152364273205
"1981";"{rbfinance_name=ОМС,rbmedicalaidkind_name=специализированная медицинская помощь,rbmedicalaidtype_name=Дневной стационар взрослый,client_age=60-100,execperson_name=Врач-терапевт,rbspeciality_name=Терапевт} => {rbdocumenttype_name=ПАСПОРТ РОССИИ}";0.258913412563667;0.833333333333333;1.00170068027211
"1982";"{rbeventtypepurpose_name=Дневной стационар,rbmedicalaidkind_name=специализированная медицинская помощь,rbmedicalaidtype_name=Дневной стационар взрослый,client_age=60-100,execperson_name=Врач-терапевт,rbdocumenttype_name=ПАСПОРТ РОССИИ} => {rbfinance_name=ОМС}";0.258913412563667;1;1
"1983";"{rbeventtypepurpose_name=Дневной стационар,rbfinance_name=ОМС,rbmedicalaidtype_name=Дневной стационар взрослый,client_age=60-100,execperson_name=Врач-терапевт,rbdocumenttype_name=ПАСПОРТ РОССИИ} => {rbmedicalaidkind_name=специализированная медицинская помощь}";0.258913412563667;1;1.00084961767205
"1984";"{rbfinance_name=ОМС,rbmedicalaidkind_name=специализированная медицинская помощь,rbmedicalaidtype_name=Дневной стационар взрослый,client_age=60-100,execperson_name=Врач-терапевт,rbdocumenttype_name=ПАСПОРТ РОССИИ} => {rbeventtypepurpose_name=Дневной стационар}";0.258913412563667;1;1.00084961767205
"1985";"{rbeventtypepurpose_name=Дневной стационар,rbfinance_name=ОМС,rbmedicalaidkind_name=специализированная медицинская помощь,rbmedicalaidtype_name=Дневной стационар взрослый,client_age=60-100,rbdocumenttype_name=ПАСПОРТ РОССИИ} => {execperson_name=Врач-терапевт}";0.258913412563667;1;1.03152364273205
"1986";"{rbeventtypepurpose_name=Дневной стационар,rbfinance_name=ОМС,rbmedicalaidkind_name=специализированная медицинская помощь,rbmedicalaidtype_name=Дневной стационар взрослый,client_age=60-100,execperson_name=Врач-терапевт} => {rbdocumenttype_name=ПАСПОРТ РОССИИ}";0.258913412563667;0.833333333333333;1.00170068027211
"1987";"{rbeventtypepurpose_name=Дневной стационар,rbmedicalaidkind_name=специализированная медицинская помощь,rbmedicalaidtype_name=Дневной стационар взрослый,client_age=60-100,rbspeciality_name=Терапевт,rbdocumenttype_name=ПАСПОРТ РОССИИ} => {rbfinance_name=ОМС}";0.258913412563667;1;1
"1988";"{rbeventtypepurpose_name=Дневной стационар,rbfinance_name=ОМС,rbmedicalaidtype_name=Дневной стационар взрослый,client_age=60-100,rbspeciality_name=Терапевт,rbdocumenttype_name=ПАСПОРТ РОССИИ} => {rbmedicalaidkind_name=специализированная медицинская помощь}";0.258913412563667;1;1.00084961767205
"1989";"{rbfinance_name=ОМС,rbmedicalaidkind_name=специализированная медицинская помощь,rbmedicalaidtype_name=Дневной стационар взрослый,client_age=60-100,rbspeciality_name=Терапевт,rbdocumenttype_name=ПАСПОРТ РОССИИ} => {rbeventtypepurpose_name=Дневной стационар}";0.258913412563667;1;1.00084961767205
"1990";"{rbeventtypepurpose_name=Дневной стационар,rbfinance_name=ОМС,rbmedicalaidkind_name=специализированная медицинская помощь,rbmedicalaidtype_name=Дневной стационар взрослый,client_age=60-100,rbdocumenttype_name=ПАСПОРТ РОССИИ} => {rbspeciality_name=Терапевт}";0.258913412563667;1;1.03062117235346
"1991";"{rbeventtypepurpose_name=Дневной стационар,rbfinance_name=ОМС,rbmedicalaidkind_name=специализированная медицинская помощь,rbmedicalaidtype_name=Дневной стационар взрослый,client_age=60-100,rbspeciality_name=Терапевт} => {rbdocumenttype_name=ПАСПОРТ РОССИИ}";0.258913412563667;0.833333333333333;1.00170068027211
"1992";"{rbeventtypepurpose_name=Дневной стационар,rbmedicalaidkind_name=специализированная медицинская помощь,rbmedicalaidtype_name=Дневной стационар взрослый,client_age=60-100,execperson_name=Врач-терапевт,rbspeciality_name=Терапевт} => {rbfinance_name=ОМС}";0.310696095076401;1;1
"1993";"{rbeventtypepurpose_name=Дневной стационар,rbfinance_name=ОМС,rbmedicalaidtype_name=Дневной стационар взрослый,client_age=60-100,execperson_name=Врач-терапевт,rbspeciality_name=Терапевт} => {rbmedicalaidkind_name=специализированная медицинская помощь}";0.310696095076401;1;1.00084961767205
"1994";"{rbfinance_name=ОМС,rbmedicalaidkind_name=специализированная медицинская помощь,rbmedicalaidtype_name=Дневной стационар взрослый,client_age=60-100,execperson_name=Врач-терапевт,rbspeciality_name=Терапевт} => {rbeventtypepurpose_name=Дневной стационар}";0.310696095076401;1;1.00084961767205
"1995";"{rbeventtypepurpose_name=Дневной стационар,rbfinance_name=ОМС,rbmedicalaidkind_name=специализированная медицинская помощь,rbmedicalaidtype_name=Дневной стационар взрослый,client_age=60-100,execperson_name=Врач-терапевт} => {rbspeciality_name=Терапевт}";0.310696095076401;1;1.03062117235346
"1996";"{rbeventtypepurpose_name=Дневной стационар,rbfinance_name=ОМС,rbmedicalaidkind_name=специализированная медицинская помощь,rbmedicalaidtype_name=Дневной стационар взрослый,client_age=60-100,rbspeciality_name=Терапевт} => {execperson_name=Врач-терапевт}";0.310696095076401;1;1.03152364273205
"1997";"{rbeventtypepurpose_name=Дневной стационар,rbmedicalaidtype_name=Дневной стационар взрослый,client_sex=Female,execperson_name=Врач-терапевт,rbspeciality_name=Терапевт,rbdocumenttype_name=ПАСПОРТ РОССИИ} => {rbmedicalaidkind_name=специализированная медицинская помощь}";0.293718166383701;1;1.00084961767205
"1998";"{rbmedicalaidkind_name=специализированная медицинская помощь,rbmedicalaidtype_name=Дневной стационар взрослый,client_sex=Female,execperson_name=Врач-терапевт,rbspeciality_name=Терапевт,rbdocumenttype_name=ПАСПОРТ РОССИИ} => {rbeventtypepurpose_name=Дневной стационар}";0.293718166383701;1;1.00084961767205
